file,data_id,idx,sentence,안 단형,안 장형,못 단형,못 장형,말다 부정,관형절,부사절,명사절,인용절,종속절,주절,확인형,note
written_data_4312.json,76a50f8f-57e9-4877-b9c0-3b4884430286,906,- 연중 운영이 가능한 장터 개설지 점용권 확보 기존 상권 및 재래시장 등으로부터 민원이 발생하지 않고 소비자의 접근이 용이해야 함,[],['발생하지 않고 소비'],[],[],[],0,1,0,0,0,0,0,
written_data_4312.json,1b2c94b2-d87a-489d-b779-f7885c2bc891,940,- - 연근해어업구조 개선법 시행규칙 일부개정령 안 입법예고 - 해양수산부(장관 <NAME>는 연근해어업구조 개선법 시행규칙의 일부 개정안을 마련하여 2021년 5월 3일(월)부터 2021년 6월 14일(월)까지 40일간 입법예고함.,[],[],[],[],[],0,0,0,0,0,0,0,
written_data_4312.json,1b2c94b2-d87a-489d-b779-f7885c2bc891,942,그렇지만 감척사업으로 지원을 받은 일부 어업인들이 조업하지 않는 허가 어선을 매입하거나 임차한 후 다시 연근해어업에<NAME>입하여 감척사업의 취지를 무색하게 만들었음.,[],['조업하지 않는 허가'],[],[],[],1,0,0,0,0,0,0,
written_data_4312.json,ed058758-d7ae-4d33-be85-50a74d12211c,996,- 요양 시설 기동 전담반은 의사가 상주하지 않는 곳에 위치해 고령의 기저질환을 가진 확진자에 대한 적극적인 치료를 위해 4월 5일부터 4월 30일까지 한시적으로 운영됨.,[],['상주하지 않는 곳에'],[],[],[],1,0,0,0,0,0,0,
written_data_25081.json,ae4d2e72-e8b1-4898-ab86-c6ed2050c7ff,31,평생 좋은 옷을 입지 않았으며 바른 말만 했다.,[],['옷을 입지 않았으며'],[],[],[],0,0,0,0,0,1,0,
written_data_25081.json,ae4d2e72-e8b1-4898-ab86-c6ed2050c7ff,61,"<NAME>이 즉위한 지 얼마 안 되었을 때, 혜성이 나타났는데, '묵은 것을 없애고 새것이 들어올 징조'라고 했다.",['지 얼마 안 되었을'],[],[],[],[],1,0,0,0,0,0,0,
written_data_25081.json,ae4d2e72-e8b1-4898-ab86-c6ed2050c7ff,85,"괴로움과 가난 속에서 결혼도 하지 않고 평생을 보냈으며, 향토적인 시를 쓰며 감상에 얽매이지 않았다.",[],"['혼도 하지 않고 평생', '얽매이지 않았다.']",[],[],[],0,1,0,0,0,1,0,
written_data_25081.json,4d00dbaa-164d-499e-9b93-d65084506801,107,<NAME> 천제 <NAME>의 아들 <NAME>이 태백산에 내려와 세상을 다스릴 때 곰과 호랑이는 쑥과 마늘을 먹고 100일 동안 햇빛을 보지 않고 근신하게 되었다고 삼국유사&gt;가 기록하였다.,[],['빛을 보지 않고 근신'],[],[],[],0,1,0,0,0,0,0,
written_data_25081.json,4d00dbaa-164d-499e-9b93-d65084506801,123,<NAME> 여왕 때 왕명을 받고 향가집 &lt;삼대목&g;을 <NAME>과 함께 엮었으나 지금은 전해지지 않는다.,[],['전해지지 않는다.'],[],[],[],0,0,0,0,0,1,0,
written_data_25081.json,4d00dbaa-164d-499e-9b93-d65084506801,130,"함흥 재판소에 잡혀간 동풍신은 ""만세를 부르다 총살된 아버지를 대신하여 만세를 불렀다.""고 진술할 뿐 애국심을 굽히지 않다가 감옥에서 죽었다.",[],['을 굽히지 않다가 감'],[],[],[],0,1,0,0,0,0,0,
written_data_25081.json,30683d7a-2782-407a-9468-476b0145137b,141,태자는 이를 반대했으나 뜻을 이루지 못하자 개골산(금강산)에 들어가 풀뿌리와 나무 열매를 먹으며 살았다고 한다. ##,[],[],[],['을 이루지 못하자 개'],[],0,1,0,0,0,0,0,
written_data_25081.json,30683d7a-2782-407a-9468-476b0145137b,210,"그때 양나라 사신이 왕께 향을 바쳤으나, 아무도 그 용도와 이름을 알지 못해 사방에 <NAME>가 이를 보고 그 용도와 이름을 알려주었다.",[],[],[],['름을 알지 못해 사방'],[],0,1,0,0,0,0,0,
written_data_25081.json,30683d7a-2782-407a-9468-476b0145137b,212,이후 영흥사를 창건하여 살다가 <NAME>이 죽자 백성들이 그를 해치려 하자 굴을 파고 문을 봉한 채 영영 나오지 않았다.,[],['영 나오지 않았다.'],[],[],[],0,0,0,0,0,1,0,
written_data_25081.json,30683d7a-2782-407a-9468-476b0145137b,237,"장보고는 자신의 딸을 왕비로 삼으려다가 뜻대로 되지 않자 청해진에서 반란을 일으켰는데, 왕은 염장을 보내 그를 죽이고 난을 평정하였다.",[],['대로 되지 않자 청해'],[],[],[],0,1,0,0,0,0,0,
written_data_25081.json,30683d7a-2782-407a-9468-476b0145137b,267,그렇지만 몸이 약해서 정치를 적극적으로 하지 못하고 3년 재임 중에 병으로 죽었다. ## &,[],[],[],['으로 하지 못하고 3'],[],0,0,0,0,0,1,0,
written_data_25081.json,30683d7a-2782-407a-9468-476b0145137b,270,"내해왕 때 포상 8국(해안의 여러나라)이 가락국으로 쳐들어왔을 때 그들을 격파시켜 큰 공을 세우고, 이어 또 그들이 신라를 침범하여 갈화성을 공격했을 때도 큰 공을 세웠으나, 평민이어서 공을 인정받지 못하였다.",[],[],[],['인정받지 못하였다.'],[],0,0,0,0,0,1,0,
written_data_25081.json,30683d7a-2782-407a-9468-476b0145137b,271,"집으로 돌아와 아내에게 국가의 위기에 생명을 버려 싸워야 함에도 돌아왔음은 신하의 도리가 못 된다고 하며 머리를 푼 뒤 거문고를 들고 사체산에 들어가 세상에 나타나지 않았다.
##",[],['나타나지 않았다.'],['도리가 못 된다고'],[],[],0,0,0,1,0,1,0,
written_data_25081.json,30683d7a-2782-407a-9468-476b0145137b,306,사람들이 그를 살려낸 것은 그의 충성심이 꺾이지 않는 대나무로 변했기 때문이라고 했다.,[],['이 꺾이지 않는 대나'],[],[],[],1,0,0,0,0,0,0,
written_data_25081.json,beea50c7-b10a-4b76-a365-310d79598fe1,418,"낙랑이 기원전 28년에 침범하였으나, 백성들이 밤에 문을 잠그지 않고 곡식더미가 산더미처럼 쌓인 것을 보고 도덕의 나라라 여겨 스스로 물러갔다.",[],['을 잠그지 않고 곡식'],[],[],[],1,0,0,0,0,0,0,
written_data_25081.json,beea50c7-b10a-4b76-a365-310d79598fe1,491,<NAME> 진주민란(진주민란) 당시 경상우도 병마절도사로 진주에 부임한 <NAME> 등이 수단과 방법을 가리지 않고 백성들의 재산을 약탈하자 불만을 품은 <NAME> 등이 무리를 지어 민란을 일으켰다.,[],['을 가리지 않고 백성'],[],[],[],0,0,0,0,1,0,0,
written_data_25081.json,beea50c7-b10a-4b76-a365-310d79598fe1,557,그러나 도침과 의견이 맞지 않아 그를 죽였던 데다가 장차 왕자 풍까지 없애려는 기미가 보이자 풍이 먼저 그를 죽였다.,[],['견이 맞지 않아 그를'],[],[],[],0,1,0,0,0,0,0,
written_data_25081.json,beea50c7-b10a-4b76-a365-310d79598fe1,563,"<NAME>를 국상으로 등용하여 연의 모용 외의 침입을 막기도 하였으나, 사치와 방탕이 심한 데다가 흉년으로 기근까지 겹쳤는데 화려한 궁전을 짓고 <NAME>의 충고를 듣지 않다가 <NAME>에 의해 폐위되었다.",[],['고를 듣지 않다가 <'],[],[],[],0,1,0,0,0,0,0,
written_data_25081.json,a4a065c8-7b39-4166-87ae-dcb63945ff58,597,"1761년에 평안도 관찰사 <NAME> 등의 계교에 빠져 평양에 몰래 놀러갔다 온 것 때문에 왕의 노여움이 한층 더해진 데다가, 당파 싸움으로 모함까지 곁들여져 이듬해 폐위되었다. 이어 자결할 것을 명령받았으나 듣지 않자, 서인의 자격으로 뒤주 속에 갇혀 8일 만에 굶어죽었다.",[],"['으나 듣지 않자, 서']",[],[],[],0,1,0,0,0,0,0,
written_data_25081.json,a4a065c8-7b39-4166-87ae-dcb63945ff58,645,"그 후, 펜실베이니아에서 병원을 개원했고 3·1운동이 일어나자 한국 문제를 세계 여론에 호소했으나 국내 정세에 어두워 정무관으로 취임하지 못하고 다시 미국으로 건너가 의사로 생을 마쳤다. &",[],[],[],['취임하지 못하고 다'],[],0,1,0,0,0,0,0,
written_data_25081.json,a4a065c8-7b39-4166-87ae-dcb63945ff58,651,"그의 작품들은 실체를 상징 또는 환상으로 포착하면서 자의식의 분열을 추적, 진실을 찾지 못한 채 방황하는 지식인의 고민을 분석했다.",[],[],[],['실을 찾지 못한 채'],[],1,0,0,0,0,0,0,
written_data_25081.json,a4a065c8-7b39-4166-87ae-dcb63945ff58,684,그러나 당파를 달리하는 두 사람이 서로 상반되는 보고를 함으로써 대책을 세우지 못하였다.,[],[],[],['을 세우지 못하였다.'],[],0,0,0,0,0,1,0,
written_data_25081.json,a4a065c8-7b39-4166-87ae-dcb63945ff58,686,"전후에도 당쟁이 그치지 않아 당쟁 속에서 재위 41년간을 보냈다.
##",[],['이 그치지 않아 당쟁'],[],[],[],0,1,0,0,0,0,0,
written_data_25081.json,a4a065c8-7b39-4166-87ae-dcb63945ff58,707,"718년 최초로 누각을 만들었고, 732년 발해를 치려 했으나 뜻을 이루지 못하고 대동강 이남의 땅을 신라의 영토로 삼았다.",[],[],[],['을 이루지 못하고 대'],[],0,1,0,0,0,0,0,
written_data_25081.json,a4a065c8-7b39-4166-87ae-dcb63945ff58,718,"이 때도 <NAME>은 <NAME>를 보고 ""하늘에 태양이 하나밖에 없듯이, 나라에도 두 임금이 있을 수 없소"" 하며 <NAME>에 대한 충절을 굽히지 않았다.",[],['을 굽히지 않았다.'],[],[],[],0,0,0,0,0,1,0,
written_data_25081.json,a4a065c8-7b39-4166-87ae-dcb63945ff58,743,우리나라 선불교의 수행 전통으로 여겨져 온 <NAME>의 돈오점수에 반대하여 돈오돈수론을 주장했으나 세간에 거의 모습을 드러내지 않았다.,[],['드러내지 않았다.'],[],[],[],0,0,0,0,0,1,0,
written_data_25081.json,a4a065c8-7b39-4166-87ae-dcb63945ff58,747,"656년 좌평으로 있을 때, <NAME>이 방탕하여 나라가 위태로워지자, 정사를 돌보지 않음을 간언하다가 왕의 노여움을 사서 옥에 갇혔다.",[],['를 돌보지 않음을 간'],[],[],[],0,0,1,0,0,0,0,
written_data_25081.json,a4a065c8-7b39-4166-87ae-dcb63945ff58,749,"백제의 3충신으로 계백·<NAME>와 함께 <NAME> 의<NAME>의 말을 듣지 않았음을 후회하였고, 660년 나·당 연합군에 의해 사비성이 함락되자 왕은 항복하였다.",[],['말을 듣지 않았음을'],[],[],[],0,0,1,0,0,0,0,
written_data_25081.json,a4a065c8-7b39-4166-87ae-dcb63945ff58,757,"죽은 후, 얼마 지나지 않아 일어난 갑자사화 때 부관참시되었다.",[],['마 지나지 않아 일어'],[],[],[],0,1,0,0,0,0,0,
written_data_25081.json,a4a065c8-7b39-4166-87ae-dcb63945ff58,761,17세 때 감시 초시에 합격했으나 병으로 인해 복시를 못 치렀기 때문에 과거를 포기하고 <NAME>의 제자가 되어 새로운 학설을 주장하였다.,[],[],['복시를 못 치렀기'],[],[],0,0,1,0,0,0,0,
written_data_25081.json,a4a065c8-7b39-4166-87ae-dcb63945ff58,762,"이 이가 <NAME>에게 권하여 종묘 서령의 벼슬을 내렸으나, 병으로 등청하지 못하자 왕이 약을 보내 주었다.",[],[],[],['등청하지 못하자 왕'],[],0,1,0,0,0,0,0,
written_data_25081.json,a4a065c8-7b39-4166-87ae-dcb63945ff58,855,그는 7세 때 안 견의 화법을 배워 산수도·포도화를 그렸으며 점차 여성적인 섬세함과 정묘함을 더하여 후세에 현모양처의 본보기가 되었다. @&,[],[],[],[],[],0,0,0,0,0,0,0,
written_data_25081.json,a4a065c8-7b39-4166-87ae-dcb63945ff58,955,청송에서 나고 자랐으며 본관은 청송이고 자는 <NAME>이다. 광해군 때 문과에 급제한 뒤 벼슬을 하지 않고 은거하다가 1636년 병자호란 때는 남한산성으로 옮겨졌다. ## 영의정이 된 것은 1657년 동지사 겸 사은사로 청에 다녀왔기 때문이다.  <NAME>. 조선의 문신(1545∼1594),[],['슬을 하지 않고 은거'],[],[],[],0,1,0,0,0,0,0,
written_data_26272.json,071d8da0-7f01-46c3-9943-782651294d97,3,"다만, 법인단체 또는 개인이 그 위반행위를 방지하기 위하여 해당 업무에 관하여 상당한 주의와 감독을 게을리하지 아니한 경우에는 그러하지 아니하다.",[],"['게을리하지 아니한 경우', '그러하지 아니하다.']",[],[],[],1,0,0,0,0,1,0,
written_data_26272.json,071d8da0-7f01-46c3-9943-782651294d97,4,제41조 (과태료) (1) 제22조제3항을 위반하여 시정명령을 이행하지 아니한 자에게는 300만원 이하의 과태료가 부과된다.,[],['이행하지 아니한 자에'],[],[],[],1,0,0,0,0,0,0,
written_data_26272.json,135584f2-f617-4e5c-9d00-a6244e193895,59,"다만, 기술 축적이나 국가안보상 특히 필요하다고 인정되는 기술개발과제의 경우에는 그러하지 아니하다.",[],['그러하지 아니하다.'],[],[],[],0,0,0,0,0,1,0,
written_data_26272.json,135584f2-f617-4e5c-9d00-a6244e193895,94,제25조 (비밀유지의 의무) 민·군겸용기술사업에 참여한 자는 참여과정에서 알게 된 비밀을 누설하면 안 된다.,['누설하면 안 된다.'],[],[],[],[],0,0,0,0,0,1,0,
written_data_26272.json,135584f2-f617-4e5c-9d00-a6244e193895,142,"다만, 부칙 제6조에 따라 개정되는 법률 중 이 법의 시행 전에 공포되었으나 시행일이 도래하지 아니한 법률은 각각 해당 법률의 시행일부터 시행한다.",[],['도래하지 아니한 법률'],[],[],[],1,0,0,0,0,0,0,
written_data_26272.json,ce714f00-edfe-4dad-83b6-16744ae1766c,162,"다만, 기술 축적이나 국가안보상 특히 필요하다고 인정되는 기술개발과제의 경우에는 그러하지 아니하다.",[],['그러하지 아니하다.'],[],[],[],0,0,0,0,0,1,0,
written_data_26272.json,ce714f00-edfe-4dad-83b6-16744ae1766c,203,제25조 (비밀유지의 의무) 민·군겸용기술사업에 참여한 자는 참여과정에서 알게 된 비밀을 누설해서는 안 된다.,['설해서는 안 된다.'],[],[],[],[],0,0,0,0,0,1,0,
written_data_26272.json,ce714f00-edfe-4dad-83b6-16744ae1766c,250,"다만, 부칙 제6조에 따라 개정되는 법률 중 이 법의 시행 전에 공포되었으나 시행일이 도래하지 아니한 법률은 각각 해당 법률의 시행일부터 시행한다.",[],['도래하지 아니한 법률'],[],[],[],1,0,0,0,0,0,0,
written_data_26272.json,56e94dbe-7a54-4707-8d07-9ca2892003c4,297,제25조 (비밀유지의 의무) 민·군겸용기술사업에 참여한 자는 참여과정에서 알게 된 비밀을 누설해서는 안 된다.,['설해서는 안 된다.'],[],[],[],[],0,0,0,0,0,1,0,
written_data_26272.json,56e94dbe-7a54-4707-8d07-9ca2892003c4,348,"다만, 부칙 제6조에 의거하여 개정되는 법률 중 부칙 제6조에 의거하여 공포되었으나 시행일이 도래하지 아니한 법률은 각각 해당 법률의 시행일부터 시행한다.",[],['도래하지 아니한 법률'],[],[],[],1,0,0,0,0,0,0,
written_data_26272.json,a333550e-a21b-4809-87e1-c693082f5272,382,제25조 (비밀유지의 의무) 민·군겸용기술사업에 참여한 자는 참여과정에서 알게 된 비밀을 누설해서는 안 된다.,['설해서는 안 된다.'],[],[],[],[],0,0,0,0,0,1,0,
written_data_26272.json,a333550e-a21b-4809-87e1-c693082f5272,431,"다만, 부칙 제6조에 따라 개정되는 법률 중 이 법의 시행이 되기 전에 공포되었으나 시행일이 도래하지 아니한 법률은 각각 해당 법률의 시행일부터 시행한다.",[],['도래하지 아니한 법률'],[],[],[],1,0,0,0,0,0,0,
written_data_26272.json,386eac86-fe2a-4b65-9f08-fbaedfd58ab8,476,제25조 (비밀유지의 의무) 민·군겸용기술사업에 참여한 자는 참여과정에서 알게 된 비밀을 누설해서는 안 된다.,['설해서는 안 된다.'],[],[],[],[],0,0,0,0,0,1,0,
written_data_26272.json,386eac86-fe2a-4b65-9f08-fbaedfd58ab8,526,"다만, 부칙 제6조에 의거하여 개정되는 법률 중 이 법의 시행 전에 공포되었으나 시행일이 도래하지 아니한 법률은 각각 해당 법률의 시행일부터 시행한다.",[],['도래하지 아니한 법률'],[],[],[],1,0,0,0,0,0,0,
written_data_26272.json,56d71b25-f1e0-4e37-95a5-f601c80e836d,550,(4) 제2항에 따른 인증을 받은 자가 아니면 그 제품이 표준에 적합한 것임을 나타내는 표시를 하거나 이와 유사한 표시를 한 제품을 판매하거나 판매할 목적으로 진열해서는 안 된다.,['열해서는 안 된다.'],[],[],[],[],0,0,0,0,0,1,0,
written_data_26272.json,56d71b25-f1e0-4e37-95a5-f601c80e836d,555,"다만, 제1호에 해당되는 경우에는 그 지정을 취소해야 한다. 1. 속임수나 그 밖의 부정한 방법으로 지정을 받은 경우
2. 정당한 사유 없이 1년 이상 계속하여 인증업무를 하지 아니한 경우
3. 제3항에 따른 지정기준에 미달한 경우
(3) 제1항 및 제2항에 따른 인증기관의 지정기준ㆍ지정절차, 지정취소ㆍ업무정지의 기준 등에 필요한 사항은 지식경제부령으로 정한다.",[],['무를 하지 아니한 경우'],[],[],[],1,0,0,0,0,0,0,
written_data_26272.json,56d71b25-f1e0-4e37-95a5-f601c80e836d,573,"다만, 지정된 컴퓨터가 아닌 컴퓨터에 입력된 경우에는 수신자가 전자문서를 출력하였을 때를 말한다. 2. 수신자가 전자문서를 수신할 컴퓨터를 지정하지 아니한 경우에는 수신자가 관리하는 컴퓨터에 입력되었을 때
[전문개정 2008.6.13]
</ul>
<ul>
<li>제20조 (전자문서 내용의 추정 등) (1) 전자문서의 내용에 대하여 당사자 또는 이해관계자 사이에 다툼이 있으면 전자문서중계자의 컴퓨터의 파일에 기록된 전자문서의 내용대로 작성된 것으로 추정한다.",[],['지정하지 아니한 경우'],[],[],[],1,0,0,0,0,0,0,
written_data_26272.json,56d71b25-f1e0-4e37-95a5-f601c80e836d,575,"[전문개정 2008.6.13]
</ul>
<ul>
<li>제21조 (전자문서 등의 공개 제한) 전자문서중계자는 전자문서중계설비에 의하여 처리되는 전자문서 또는 관련 기록을 적법한 절차에 따르지 아니하거나 전자문서 발신자 및 수신자의 동의 없이 공개해서는 안 된다.",['개해서는 안 된다.'],['에 따르지 아니하거나'],[],[],[],0,1,0,0,0,1,0,
written_data_26272.json,56d71b25-f1e0-4e37-95a5-f601c80e836d,580,"</li>
(2) 정보통신서비스 제공자는 이용자의 개인정보를 수집하는 경우에는 정보통신서비스의 제공을 위하여 필요한 최소한의 정보를 수집하여야 하며, 필요한 최소한의 정보 외의 개인정보를 제공하지 아니한다는 이유로 그 서비스의 제공을 거부하여서는 아니 된다.",[],['제공하지 아니한다는'],[],[],[],1,0,0,0,0,0,0,
written_data_26272.json,56d71b25-f1e0-4e37-95a5-f601c80e836d,581,"[전문개정 2008.6.13]
</ul>
<ul>
<li>제23조의2 (주민등록번호 외의 회원가입 방법) (1) 정보통신서비스 제공자로서 제공하는 정보통신서비스의 유형별 일일 평균 이용자 수가 대통령령으로 정하는 기준에 해당하는 자는 이용자가 정보통신망을 통하여 회원으로 가입할 경우에 주민등록번호를 사용하지 아니하고도 회원으로 가입할 수 있는 방법을 제공하여야 한다.",[],['사용하지 아니하고도'],[],[],[],1,0,0,0,0,0,0,
written_data_26272.json,56d71b25-f1e0-4e37-95a5-f601c80e836d,588,"<li> 1. 개인정보 취급위탁을 받는 자(이하 ""수탁자""라 한다) 2. 다음 각 호의 어느 하나가 변경되는 경우에도 같다. 2. 개인정보 취급위탁을 하는 업무의 내용
(2) 정보통신서비스 제공자등은 정보통신서비스의 제공에 관한 계약을 이행하기 위하여 필요한 경우로서 제1항 각 호의 사항 모두를 제27조의2제1항에 따라 공개하거나 전자우편 등 대통령령으로 정하는 방법에 따라 이용자에게 알린 경우에는 개인정보 취급위탁에 따른 제1항의 고지절차와 동의절차를 거치지 아니할 수 있다.",[],['를 거치지 아니할 수'],[],[],[],1,0,0,0,0,0,0,
written_data_26272.json,56d71b25-f1e0-4e37-95a5-f601c80e836d,590,"(3) 정보통신서비스 제공자등은 개인정보 취급위탁을 할 때 수탁자가 이용자의 개인정보를 취급할 수 있는 목적을 미리 정하여야 하며, 이를 어겨 이용자의 개인정보를 취급해서는 안 된다.",['급해서는 안 된다.'],[],[],[],[],0,0,0,0,0,1,0,
written_data_26272.json,56d71b25-f1e0-4e37-95a5-f601c80e836d,595,"영업양수자등은 개인정보의 이전을 받은 후 이용자가 동의하지 않을 경우 인터넷 홈페이지 게시, 전자우편 등 대통령령으로 정하는 방법에 따라 지체 없이 그 사실을 이용자에게 통보해야 한다.",[],['동의하지 않을 경우'],[],[],[],1,0,0,0,0,0,0,
written_data_26272.json,56d71b25-f1e0-4e37-95a5-f601c80e836d,596,다만 정보통신서비스 제공자등이 제1항에 따라 그 이전사실을 이미 알린 경우에는 그러하지 아니하다.,[],['그러하지 아니하다.'],[],[],[],0,0,0,0,0,1,0,
written_data_26272.json,56d71b25-f1e0-4e37-95a5-f601c80e836d,628,"</li>1. 거짓이나 그 밖의 부정한 방법으로 정보보호 관리체계 인증기관의 지정을 받은 경우
2. 업무정지기간 중에 인증을 한 경우
3. 정당한 사유 없이 인증을 하지 아니한 경우
4. 제47조제4항을 위반하여 인증을 한 경우
5. 제47조제5항에 따른 지정기준에 적합하지 아니하게 된 경우
(2) 제1항에 따른 지정취소 및 업무정지 등에 필요한 사항은 대통령령으로 정한다.",[],"['증을 하지 아니한 경우', '적합하지 아니하게 된']",[],[],[],2,0,0,0,0,0,0,
written_data_26272.json,56d71b25-f1e0-4e37-95a5-f601c80e836d,630,"(2) 주요정보통신서비스 제공자는 정보통신망에 중대한 침해사고가 발생하여 자신의 서비스를 이용하는 이용자의 정보시스템 또는 정보통신망 등에 심각한 장애가 발생할 가능성이 있으면 이용약관으로 정하는 바에 따라 그 이용자에게 보호조치를 취하도록 요청하고, 이를 이행하지 아니하는 경우에는 해당 정보통신망으로의 접속을 일시적으로 제한할 수 있다.",[],['이행하지 아니하는 경'],[],[],[],1,0,0,0,0,0,0,
written_data_26272.json,56d71b25-f1e0-4e37-95a5-f601c80e836d,634,"</li>(2) 정보통신시스템, 데이터 또는 프로그램 등을 훼손멸실변경위조하거나 그 운용을 방해할 수 있는 프로그램(이하 ""악성프로그램""이라 한다)을 누구든지 전달하거나 유포해서는 안 된다.",['포해서는 안 된다.'],[],[],[],[],0,0,0,0,0,1,0,
written_data_26272.json,56d71b25-f1e0-4e37-95a5-f601c80e836d,650,"lt;개정 2009.4.22&gt;
⑤ 인터넷진흥원에 관하여 이 법에서 정하지 아니한 사항에 대하여는 「민법」의 재단법인에 관한 규정을 준용한다. &",[],['서 정하지 아니한 사항'],[],[],[],1,0,0,0,0,0,0,
written_data_26272.json,56d71b25-f1e0-4e37-95a5-f601c80e836d,651,"lt;개정 2009.4.22&gt;
⑥ 인터넷진흥원이 아닌 자는 한국인터넷진흥원의 명칭을 사용하지 못한다. &",[],[],[],['사용하지 못한다.'],[],0,0,0,0,0,1,0,
written_data_26272.json,56d71b25-f1e0-4e37-95a5-f601c80e836d,655,(3) 통신과금서비스제공자는 「전기통신사업법」 제21조에도 불구하고 부가통신사업자의 신고를 하지 아니할 수 있다.,[],['고를 하지 아니할 수'],[],[],[],1,0,0,0,0,0,0,
written_data_26272.json,56d71b25-f1e0-4e37-95a5-f601c80e836d,660,"lt;개정 2008.2.29&gt;</li>
1. 제53조제4항에 따라 사업을 폐지한 날부터 1년이 지나지 아니한 법인 및 그 사업이 폐지될 당시 그 법인의 대주주( 대통령령으로 정하는 출자자를 말한다.",[],['이 지나지 아니한 법인'],[],[],[],1,0,0,0,0,0,0,
written_data_26272.json,56d71b25-f1e0-4e37-95a5-f601c80e836d,663,"lt;개정 2008.2.29&gt;</li>
1. 거짓이나 그 밖의 부정한 방법으로 등록을 한 때
2. 제53조제1항에 따라 등록한 날부터 1년 이내에 사업을 개시하지 아니하거나 1년 이상 계속하여 휴업한 때
(2) 제1항에 따른 처분의 기준, 절차, 그 밖에 필요한 사항은 대통령령으로 정한다.",[],['개시하지 아니하거나'],[],[],[],1,0,0,0,0,0,0,
written_data_26272.json,56d71b25-f1e0-4e37-95a5-f601c80e836d,670,"(3) 통신과금서비스이용자는 통신과금서비스가 자신의 의사에 반하여 제공되었음을 안 때에는 통신과금서비스제공자에게 이에 대한 정정을 요구할 수 있으며(통신과금서비스이용자의 고의 또는 중과실이 있는 경우는 제외한다), 통신과금서비스제공자는 그 정정 요구를 받은 날부터 2주 이내에 처리 결과를 알려 주어야 한다.",[],[],[],[],[],0,0,0,0,0,0,0,
written_data_26272.json,56d71b25-f1e0-4e37-95a5-f601c80e836d,676,"다만, 그 손해의 발생이 통신과금서비스이용자의 고의 또는 중과실로 인한 경우에는 그러하지 아니하다.",[],['그러하지 아니하다.'],[],[],[],0,0,0,0,0,1,0,
written_data_26272.json,56d71b25-f1e0-4e37-95a5-f601c80e836d,678,당사자는 제2항에 따른 손해배상에 관한 협의가 성립되지 아니하거나 협의를 할 수 없는 경우 방송통신위원회에 재정을 신청할 수 있다.,[],['성립되지 아니하거나'],[],[],[],1,0,0,0,0,0,0,
written_data_26272.json,56d71b25-f1e0-4e37-95a5-f601c80e836d,694,"단, 긴급한 경우나 사전통지를 하면 증거인멸 등으로 검사목적을 달성할 수 없다고 인정하는 경우에는 그 검사계획을 알리지 아니한다.",[],['을 알리지 아니한다.'],[],[],[],0,0,0,0,0,1,0,
written_data_26272.json,56d71b25-f1e0-4e37-95a5-f601c80e836d,700,(2) 정보통신망을 통하여 자료 제출 등을 받은 경우나 수집한 자료 등을 전자화한 경우에는 개인정보영업비밀 등이 유출되지 않도록 제도적기술적 보안조치를 해야 한다.,[],['유출되지 않도록 제'],[],[],[],0,1,0,0,0,0,0,
written_data_26272.json,56d71b25-f1e0-4e37-95a5-f601c80e836d,708,(5) 방송통신위원회는 제1항에 따른 과징금을 내야 할 자가 납부기한까지 이를 내지 아니하면 납부기한 다음 날부터 납부한 과징금의 연 100분의 6에 해당하는 가산금을 징수한다.,[],['이를 내지 아니하면 납'],[],[],[],0,1,0,0,0,0,0,
written_data_26272.json,56d71b25-f1e0-4e37-95a5-f601c80e836d,709,"(6) 방송통신위원회는 제1항에 따른 과징금을 내야 할 자가 납부기한까지 이를 내지 아니한 경우에는 기간을 정해 독촉하고, 그 지정된 기간에 과징금과 제5항에 따른 가산금을 내지 아니하면 국세 체납처분의 예에 따라 징수한다.",[],"['이를 내지 아니한 경우', '금을 내지 아니하면 국']",[],[],[],1,1,0,0,0,0,0,
written_data_26272.json,56d71b25-f1e0-4e37-95a5-f601c80e836d,717,"다만, 다른 법률에 특별한 규정이 있는 경우에는 그러하지 아니하다.",[],['그러하지 아니하다.'],[],[],[],0,0,0,0,0,1,0,
written_data_26272.json,56d71b25-f1e0-4e37-95a5-f601c80e836d,735,"</li>
1. 제48조제1항을 위반하여 정보통신망에 침입한 자
2. 제49조의2제1항을 위반하여 다른 사람의 개인정보를 수집한 자
3. 제53조제1항에 따른 등록을 하지 아니하고 그 업무를 수행한 자
4. 다음 각 목의 어느 하나에 해당하는 행위를 통하여 자금을 융통하여 준 자 또는 이를 알선한 자
가.",[],['록을 하지 아니하고 그'],[],[],[],1,0,0,0,0,0,0,
written_data_26272.json,56d71b25-f1e0-4e37-95a5-f601c80e836d,746,<li> <li> <li> <li> <li> 제5항에 따른 기간에 이의를 제기하지 아니하고 과태료를 내지 아니하면 국세 체납처분의 예에 따라 징수한다.,[],"['제기하지 아니하고 과', '료를 내지 아니하면 국']",[],[],[],0,0,0,0,2,0,0,
written_data_26272.json,5fd36abf-ed37-45ab-a958-13fc4a1dc09f,823,(4) 제2항에 따른 인증을 받은 자가 아니면 그 제품이 표준에 적합한 것이라는 표시를 하거나 이와 유사한 표시를 한 제품을 판매하거나 판매할 목적으로 진열해서는 안 된다.,['열해서는 안 된다.'],[],[],[],[],0,0,0,0,0,1,0,
